ref_consultation,org_acronyme,reference,type_procedure,type_procedure_abbrev,categorie,objet,acheteur,lieu_execution,date_publication,date_limite,statut,url,est_annule,resultat_definitif,nombre_lots,estimation_totale_ttc
1020905,g3h,46/2026/NDH/PAZ,Appel d'offres ouvert,AOO,Travaux,"- AMENAGEMENT DE LA PISTE MENANT AU DOUAR TAKOUSTE SUR 1,5 KM A LA C.T AIT M’HAMED, PROVINCE D’AZILAL - AMENAGEMENT DE LA PISTE RELIANT TAWNZREFT ET AIT ABDI A LA C.T AIT OUMDISS, PROVINCE D’AZILAL",GOUVERNEUR DE LA PROVINCE D'AZILAL,AZILAL,2026-07-07,2026-08-04 11:00:00,,https://www.marchespublics.gov.ma/index.php?page=entreprise.EntrepriseDetailConsultation&refConsultation=1020905&orgAcronyme=g3h,False,False,1,887592.0
1020906,g3h,10006346,Appel d'offres ouvert,AOO,Fournitures,Mise à jour et extension du logiciel CYMDIST (Préfecture Agadir Ida-Outanane),SOCIETE REGIONALE MULTISERVICES SOUSS - MASSA SA,AGADIR IDA OU TANANE,2026-07-08,2026-08-04 09:50:00,,https://www.marchespublics.gov.ma/index.php?page=entreprise.EntrepriseDetailConsultation&refConsultation=1020906&orgAcronyme=g3h,False,False,1,2826000.0
1020918,g3h,10008102,Appel d'offres ouvert,AOO,Services,Maintenance du réseau d’eau potable au niveau du centre Oulad Teima et des localités relevantes de la province de Taroudannt.,SOCIETE REGIONALE MULTISERVICES SOUSS - MASSA SA,TAROUDANNT,2026-07-07,2026-08-05 10:00:00,,https://www.marchespublics.gov.ma/index.php?page=entreprise.EntrepriseDetailConsultation&refConsultation=1020918&orgAcronyme=g3h,False,False,1,5299200.0
1020919,g8e,144/2026,Appel d'offres ouvert,AOO,Travaux,TRAVAUX D'ECLAIRAGE PUBLIC DE LA COMMUNE BENI OUKIL- PROVINCE DE FQUIH BEN SALEH- LOT UNIQUE-,AGENCE REGIONALE D'EXECUTION DES PROJETS DE LA REGION BENI MELLAL- KHENIFRA,FQUIH BEN SALAH,2026-07-07,2026-08-04 10:30:00,,https://www.marchespublics.gov.ma/index.php?page=entreprise.EntrepriseDetailConsultation&refConsultation=1020919&orgAcronyme=g8e,False,False,1,2867700.0
1020923,z7x,1/I2S/2026,Appel d'offres ouvert,AOO,Fournitures,"Achat de matériel informatique au profit de l’Institut des Sciences du Sport de l’Université Hassan Premier de Settat, lancer lot unique.",INSTITUT DES SCIENCES DU SPORT - SETTAT,SETTAT,2026-07-07,2026-08-04 10:00:00,,https://www.marchespublics.gov.ma/index.php?page=entreprise.EntrepriseDetailConsultation&refConsultation=1020923&orgAcronyme=z7x,False,False,1,1670400.0
1020929,g3h,10009856,Appel d'offres ouvert,AOO,Travaux,Mise en conformité du réseau basse tension au niveau des différentes localités de la Direction Provinciale de Chtouka Ait Baha (Province Chtouka Ait Baha),SOCIETE REGIONALE MULTISERVICES SOUSS - MASSA SA,CHTOUKA-AIT BAHA,2026-07-08,2026-08-04 10:20:00,,https://www.marchespublics.gov.ma/index.php?page=entreprise.EntrepriseDetailConsultation&refConsultation=1020929&orgAcronyme=g3h,False,False,1,5976452.05
1020940,g3h,253/26/I,Appel d'offres ouvert,AOO,Services,Etude et évaluation des Technologies de Communication pour les Systèmes d'Information Industriels de la SRM-MS-Région Marrakech Safi-,SOCIETE REGIONALE MULTISERVICES MARRAKECH - SAFI S.A,MAROC,2026-07-07,2026-08-04 10:00:00,,https://www.marchespublics.gov.ma/index.php?page=entreprise.EntrepriseDetailConsultation&refConsultation=1020940&orgAcronyme=g3h,False,False,1,1908000.0
1020941,g3h,10008419,Appel d'offres ouvert,AOO,Travaux,Création d'une boucle entre départ HTA IMINI-TALOUAT et PM AOULOUZ CENTRE (Province de Taroudant),SOCIETE REGIONALE MULTISERVICES SOUSS - MASSA SA,TAROUDANNT,2026-07-08,2026-08-04 10:50:00,,https://www.marchespublics.gov.ma/index.php?page=entreprise.EntrepriseDetailConsultation&refConsultation=1020941&orgAcronyme=g3h,False,False,1,3112990.8
1020943,f9f,01/2026,Consultation architecturale ouverte,CONSA,Services,ETUDE ARCHITECTURALE ET LE SUIVI DES TRAVAUX DE CONSTRUCTION DES MAGASINS AU SOUK HAD IMOULASS PROVINCE DE TAROUDANT,C.T. IMOULASS,MAROC,2026-07-07,2026-08-11 10:00:00,,https://www.marchespublics.gov.ma/index.php?page=entreprise.EntrepriseDetailConsultation&refConsultation=1020943&orgAcronyme=f9f,False,False,1,1440000.0
1020950,g3h,256/26/I,Appel d'offres ouvert,AOO,Services,Maintenance de la plateforme de consolidation des logs -Région Marrakech Safi-,SOCIETE REGIONALE MULTISERVICES MARRAKECH - SAFI S.A,MAROC,2026-07-07,2026-08-04 10:00:00,,https://www.marchespublics.gov.ma/index.php?page=entreprise.EntrepriseDetailConsultation&refConsultation=1020950&orgAcronyme=g3h,False,False,1,156000.0
1020954,g3h,10008709,Appel d'offres ouvert,AOO,Services,"Entretien et maintenance des groupes électropompe, des équipements hydromécaniques et armoires électriques BT Direction Provinciale de Tiznit",SOCIETE REGIONALE MULTISERVICES SOUSS - MASSA SA,TIZNIT,2026-07-07,2026-08-05 10:30:00,,https://www.marchespublics.gov.ma/index.php?page=entreprise.EntrepriseDetailConsultation&refConsultation=1020954&orgAcronyme=g3h,False,False,1,1917600.0
1020968,g3h,257/26/I,Appel d'offres ouvert,AOO,Services,Maintenance de la plateforme de scan des vulnérabilités -Région Marrakech Safi-,SOCIETE REGIONALE MULTISERVICES MARRAKECH - SAFI S.A,MAROC,2026-07-07,2026-08-04 10:00:00,,https://www.marchespublics.gov.ma/index.php?page=entreprise.EntrepriseDetailConsultation&refConsultation=1020968&orgAcronyme=g3h,False,False,1,144000.0
1020978,g3h,258/26/I,Appel d'offres ouvert,AOO,Services,Etude de refonte et d’harmonisation des systèmes d’information géographique de la SRM MS-Région Marrakech Safi-,SOCIETE REGIONALE MULTISERVICES MARRAKECH - SAFI S.A,MAROC,2026-07-07,2026-08-04 10:00:00,,https://www.marchespublics.gov.ma/index.php?page=entreprise.EntrepriseDetailConsultation&refConsultation=1020978&orgAcronyme=g3h,False,False,1,960000.0
1020995,w7t,91/DRANEF.O/2026,Appel d'offres ouvert,AOO,Travaux,"L’exécution des travaux de reboisement sur une superficie totale de 50,88 ha, dans le périmètre dénommé Jbiel 6, situé dans la Commune Territoriale de Lamrija, Province de Guercif (lot unique)",DIRECTION REGIONALE DE L'AGENCE NATIONALE DES EAUX ET FORETS DE L'ORIENTAL,GUERCIF,2026-07-07,2026-08-04 10:00:00,,https://www.marchespublics.gov.ma/index.php?page=entreprise.EntrepriseDetailConsultation&refConsultation=1020995&orgAcronyme=w7t,False,False,1,965040.0
1021000,w7t,92/DRANEF.O/2026,Appel d'offres ouvert,AOO,Travaux,"Travaux d’infrastructures antiérosives (BEI) d’un volume total de 5000 m3 aux lieux-dits Zaouia 2 et Timguerdine situés dans les Communes territoriales d’Essabab et de Berkine, Province de Guercif, en lot unique",DIRECTION REGIONALE DE L'AGENCE NATIONALE DES EAUX ET FORETS DE L'ORIENTAL,GUERCIF,2026-07-07,2026-08-04 11:00:00,,https://www.marchespublics.gov.ma/index.php?page=entreprise.EntrepriseDetailConsultation&refConsultation=1021000&orgAcronyme=w7t,False,False,1,2000000.0
1021006,w7t,93/DRANEF.O/2026,Appel d'offres ouvert,AOO,Travaux,"L’exécution des travaux de régénération de Thuya sur une superficie totale de 200 ha, dans le périmètre dénommé « Tagma4 », situé dans la Commune Territoriale de Boughriba, province de Berkane en lot unique",DIRECTION REGIONALE DE L'AGENCE NATIONALE DES EAUX ET FORETS DE L'ORIENTAL,BERKANE,2026-07-07,2026-08-05 10:00:00,,https://www.marchespublics.gov.ma/index.php?page=entreprise.EntrepriseDetailConsultation&refConsultation=1021006&orgAcronyme=w7t,False,False,1,1273910.4
1021009,w7t,94/DRANEF.O/2026,Appel d'offres ouvert,AOO,Services,"La réalisation des études techniques pour l’élaboration des dossiers cadastraux des immeubles forestiers Jbel Sghir, Mont Milon et Mont Harcha, relevant de la Direction Provinciale de l’Agence Nationale des Eaux et Forêts de Nador (lot unique).",DIRECTION REGIONALE DE L'AGENCE NATIONALE DES EAUX ET FORETS DE L'ORIENTAL,NADOR,2026-07-08,2026-08-05 11:00:00,,https://www.marchespublics.gov.ma/index.php?page=entreprise.EntrepriseDetailConsultation&refConsultation=1021009&orgAcronyme=w7t,False,False,1,145200.0
1021016,p1v,09/2026,Appel d'offres ouvert,AOO,Services,LA GESTION DELEGUEE DU SERVICE PUBLIC DES DECHETS MENAGERS ET ASSIMILES DE LA COMMUNE DE LOUALIDIA. (Collecte-Nettoiement),Commune rurale de LOUALIDIA,SIDI BENNOUR,2026-07-07,2026-08-04 10:00:00,,https://www.marchespublics.gov.ma/index.php?page=entreprise.EntrepriseDetailConsultation&refConsultation=1021016&orgAcronyme=p1v,False,False,1,3093073.37
1021029,o8p,05/2026/GSC,Appel d'offres ouvert,AOO,Travaux,"TRAVAUX DE CONSTRUCTION DU GRAND STADE DE CASABLANCA – PROVINCE DE BENSLIMANE. LOT 6 : ASCENSEURS, ESCALIERS MÉCANIQUES ET TROTTOIRS ROULANTS",ANEP - AMENAGEMENT PROVISOIRE DU STADE HASSAN II A BENSLIMANE,BENSLIMANE,2026-07-07,2026-08-18 10:00:00,,https://www.marchespublics.gov.ma/index.php?page=entreprise.EntrepriseDetailConsultation&refConsultation=1021029&orgAcronyme=o8p,False,False,1,126294000.0
1021053,d4q,14/2026/DR4,Appel d'offres ouvert,AOO,Fournitures,Acquisition des effets spéciaux de protection individuels pour les centres de la Direction régionale de production RSK.,OFFICE NATIONAL DE L'ELECTRICITE ET DE L'EAU POTABLE - BRANCHE EAU,RABAT,2026-07-08,2026-09-08 09:00:00,,https://www.marchespublics.gov.ma/index.php?page=entreprise.EntrepriseDetailConsultation&refConsultation=1021053&orgAcronyme=d4q,False,False,1,144000.0
1021057,o8p,CONC/01/2026/ANEPO,Concours Architectural,CONCA,Services,LA CONCEPTION ARCHITECTURALE ET LE SUIVI DES TRAVAUX D’EXTENSION DU SIEGE DE LA SOCIETE REGIONALE MULTISERVICES L’ORIENTAL A OUJDA.,DIRECTION REGIONALE DE L'AGENCE NATIONALE DES EQUIPEMENTS PUBLICS DE L'ORIENTAL,OUJDA-ANGAD,2026-07-08,2026-09-03 10:00:00,,https://www.marchespublics.gov.ma/index.php?page=entreprise.EntrepriseDetailConsultation&refConsultation=1021057&orgAcronyme=o8p,False,False,1,137160000.0
1021060,d4q,16/2026/DR4,Appel d'offres ouvert,AOO,Travaux,Protection physique des regards des adductions relevant du Secteur de Production Kénitra/Khemisset (SP4/1) par la pose des tampons anti-vandale.,OFFICE NATIONAL DE L'ELECTRICITE ET DE L'EAU POTABLE - BRANCHE EAU,KENITRA,2026-07-08,2026-09-08 09:00:00,,https://www.marchespublics.gov.ma/index.php?page=entreprise.EntrepriseDetailConsultation&refConsultation=1021060&orgAcronyme=d4q,False,False,1,960000.0
1021061,p1v,06/2026,Appel d'offres ouvert,AOO,Travaux,TRAVAUX D’AMENAGEMENT DE LA PISTE MENANT AU DOUAR CHORFA DANS LE TERRITOIRE DE LA COMMUNE OULED RAHMOUNE –PROVINCE D’EL JADIDA,Commune rurale de OULAD RAHMOUNE,EL JADIDA,2026-07-08,2026-08-06 11:00:00,,https://www.marchespublics.gov.ma/index.php?page=entreprise.EntrepriseDetailConsultation&refConsultation=1021061&orgAcronyme=p1v,False,False,1,428582.4
1021063,a1t,05/2026,Appel d'offres ouvert,AOO,Services,la réalisation d'une étude technique et suivi des travaux d'aménagement de deux appartements de l'annexe de la caisse de compensation à Rabat -lot unique-.,CAISSE DE COMPENSATION,RABAT,2026-07-08,2026-09-07 10:30:00,,https://www.marchespublics.gov.ma/index.php?page=entreprise.EntrepriseDetailConsultation&refConsultation=1021063&orgAcronyme=a1t,False,False,1,50000.0
1021072,a1t,06/2026,Appel d'offres ouvert,AOO,Services,"l'accompagnement pour l'élaboration du référentiel des emplois et des compétences et la mise en place d'une gestion prévisionnelle des emplois, des effectifs et des compétences (GPEEC) au profit de la Caisse de Compensation à Rabat -Lot unique-.",CAISSE DE COMPENSATION,RABAT,2026-07-08,2026-09-07 12:00:00,,https://www.marchespublics.gov.ma/index.php?page=entreprise.EntrepriseDetailConsultation&refConsultation=1021072&orgAcronyme=a1t,False,False,1,188000.0
1021077,f4g,21/SMTF/DM/FSH/2026,Appel d'offres ouvert,AOO,Travaux,"LES TRAVAUX DE RESTAURATION DE LA MOSQUEE LAARIFA ET SES DEPENDANCES A MARRAKECH, EN LOT UNIQUE",Direction des Mosquées,MARRAKECH,2026-07-08,2026-08-04 11:00:00,,https://www.marchespublics.gov.ma/index.php?page=entreprise.EntrepriseDetailConsultation&refConsultation=1021077&orgAcronyme=f4g,False,False,1,0.0
1021078,g3h,10009604,Appel d'offres ouvert,AOO,Travaux,"Réalisation de ligne 60 KV simple terne double faisceau « Ait Melloul – Sidi Bibi », Rabattements ligne n°96 sur les Postes Tiznit II et Chtouka et ripage de la ligne n°144 devant poste source de chtouka (Province Chtouka Ait Baha)",SOCIETE REGIONALE MULTISERVICES SOUSS - MASSA SA,CHTOUKA-AIT BAHA,2026-07-08,2026-08-04 11:20:00,,https://www.marchespublics.gov.ma/index.php?page=entreprise.EntrepriseDetailConsultation&refConsultation=1021078&orgAcronyme=g3h,False,False,1,20396295.99
1021080,d0q,01/2026,Appel d'offres ouvert,AOO,Fournitures,ACQUISITION D'UNE NIVELEUSE,Commune rurale de AIN AICHA,TAOUNATE,2026-07-08,2026-08-04 10:00:00,,https://www.marchespublics.gov.ma/index.php?page=entreprise.EntrepriseDetailConsultation&refConsultation=1021080&orgAcronyme=d0q,False,False,1,2700000.0
1021081,q9t,57/2026/DRSPSFM,Appel d'offres ouvert,AOO,Travaux,Travaux d’aménagement des locaux du centre dentaire multidisciplinaire à la préfecture de Fès relevant de la Direction Régionale de la Santé et de la Protection Sociale à la région Fès-Meknès.,DIRECTION REGIONALE DE LA SANTE A LA REGION DE FES MEKNES,MAROC,2026-07-10,2026-08-04 10:00:00,,https://www.marchespublics.gov.ma/index.php?page=entreprise.EntrepriseDetailConsultation&refConsultation=1021081&orgAcronyme=q9t,False,False,1,4969166.4
1021082,j8k,66/26,Appel d'offres ouvert,AOO,Travaux,TRAVAUX DE CONSTRUCTION D’UN MUR DE CLOTURE DE L’OPERATION CENTRE SOCIO-ECONOMIQUE SIS A LA COMMUNE DE BENSLIMANE EN MOD POUR LE COMPTE DE LA COMMUNE BENSLIMANE.,SOCIETE AL OMRANE CASABLANCA,MAROC,2026-07-08,2026-08-06 10:00:00,,https://www.marchespublics.gov.ma/index.php?page=entreprise.EntrepriseDetailConsultation&refConsultation=1021082&orgAcronyme=j8k,False,False,1,2181780.0
1021091,g3h,10009032,Appel d'offres ouvert,AOO,Travaux,Extension 60kv au poste Chtouka par deux départs 60KV et renforcement du départ 60KV N°697 aux postes ait Melloul et SIDI BIBI (Préfecture Inzgane AIT MELOUL et Province Chtouka Ait Baha),SOCIETE REGIONALE MULTISERVICES SOUSS - MASSA SA,INEZGANE-AIT MELLOUL,2026-07-08,2026-08-04 11:50:00,,https://www.marchespublics.gov.ma/index.php?page=entreprise.EntrepriseDetailConsultation&refConsultation=1021091&orgAcronyme=g3h,False,False,1,18106146.0
1021093,d4q,13/2026/DR4,Appel d'offres ouvert,AOO,Travaux,Electrification de la nouvelle station intermédiaire MBK-Had Kourt et du nouveau forage sis à Dar El Aslouji relevant de SP4/2.,OFFICE NATIONAL DE L'ELECTRICITE ET DE L'EAU POTABLE - BRANCHE EAU,SIDI KACEM,2026-07-08,2026-08-04 09:00:00,,https://www.marchespublics.gov.ma/index.php?page=entreprise.EntrepriseDetailConsultation&refConsultation=1021093&orgAcronyme=d4q,False,False,1,599955.0
1021094,g8e,143/2026,Appel d'offres ouvert,AOO,Travaux,"TRAVAUX D'ACHEVEMENT DE CONSTRUCTION DE LA LIAISON ENTRE CENTRE EL HAMMAM ET LA RP 7311 VIA BLAD JMAA AIT SGOUGGOU SUR 22 KM AUX COMMUNES EL HAMMAM ET OUM RABIA, PROVINCE DE KHENIFRA -LOT UNIQUE -",AGENCE REGIONALE D'EXECUTION DES PROJETS DE LA REGION BENI MELLAL- KHENIFRA,KHENIFRA,2026-07-08,2026-08-04 10:00:00,,https://www.marchespublics.gov.ma/index.php?page=entreprise.EntrepriseDetailConsultation&refConsultation=1021094&orgAcronyme=g8e,False,False,1,16946116.8
1021096,d4q,38/DRC/CI/2026,Appel d'offres ouvert,AOO,Services,MAINTENANCE DES EQUIPEMENTS HYDRO-ELECTROMECANIQUE ET DE TRAITEMENT DU COMPLEXE OUM AZZA,OFFICE NATIONAL DE L'ELECTRICITE ET DE L'EAU POTABLE - BRANCHE EAU,RABAT,2026-07-08,2026-08-06 10:00:00,,https://www.marchespublics.gov.ma/index.php?page=entreprise.EntrepriseDetailConsultation&refConsultation=1021096&orgAcronyme=d4q,False,False,1,3199999.98
1021098,z7x,04/ENSAB/2026,Appel d'offres ouvert,AOO,Travaux,TRAVAUX DE REHABILITATION ET D’AMENAGEMENT DE L’ECOLE NATIONALE DES SCIENCES APPLIQUEES BERRECHID lancé en lot unique.,ECOLE NATIONALE DES SCIENCES APPLIQUEES BERRCHID,BERRECHID,2026-07-08,2026-08-04 13:00:00,,https://www.marchespublics.gov.ma/index.php?page=entreprise.EntrepriseDetailConsultation&refConsultation=1021098&orgAcronyme=z7x,False,False,1,10505808.0
1021099,z7x,2/I2S/2026,Appel d'offres ouvert,AOO,Fournitures,"Achat de matériel et articles de sport destiné à l’Institut des Sciences du sport de l’Université Hassan 1èrde Settat, lancé en deux Lots: - Lot n 1 : Achat de matériel de sport - Lot n 2 : Achat des articles de sport",INSTITUT DES SCIENCES DU SPORT - SETTAT,SETTAT,2026-07-08,2026-08-04 10:30:00,,https://www.marchespublics.gov.ma/index.php?page=entreprise.EntrepriseDetailConsultation&refConsultation=1021099&orgAcronyme=z7x,False,False,2,2334744.0
1021115,g3h,326/2026/SRMCS,Appel d'offres ouvert,AOO,Services,Prestation d’audit interne du système de management intégré pour le compte de la SRM-CS,SOCIETE REGIONALE MULTISERVICES CASABLANCA - SETTAT SA,CASABLANCA,2026-07-08,2026-08-04 09:30:00,,https://www.marchespublics.gov.ma/index.php?page=entreprise.EntrepriseDetailConsultation&refConsultation=1021115&orgAcronyme=g3h,False,False,1,885600.54
1021117,g3h,331/2026/SRMCS,Appel d'offres ouvert,AOO,Services,Étude externe de calcul du rendement du réseau d’électricité des Directions Préfectorales et Provinciales de la SRM-CS,SOCIETE REGIONALE MULTISERVICES CASABLANCA - SETTAT SA,EL JADIDA,2026-07-08,2026-08-07 09:30:00,,https://www.marchespublics.gov.ma/index.php?page=entreprise.EntrepriseDetailConsultation&refConsultation=1021117&orgAcronyme=g3h,False,False,2,3240000.0
1021125,d4q,15/2026/DR4,Appel d'offres ouvert,AOO,Travaux,Maintenance et réparation des équipements électriques des postes MT/BT et des groupes électrogènes des stations relevant du secteur SP4/1.,OFFICE NATIONAL DE L'ELECTRICITE ET DE L'EAU POTABLE - BRANCHE EAU,KENITRA,2026-07-08,2026-09-08 09:00:00,,https://www.marchespublics.gov.ma/index.php?page=entreprise.EntrepriseDetailConsultation&refConsultation=1021125&orgAcronyme=d4q,False,False,1,3240000.0
1021147,g3h,299/2026/SRMCS,Appel d'offres ouvert,AOO,Travaux,Travaux d’extension des réseaux d’électricité pour l’alimentation des douars relevant des communes de la Direction Provinciale Sidi Bennour,SOCIETE REGIONALE MULTISERVICES CASABLANCA - SETTAT SA,SIDI BENNOUR,2026-07-08,2026-08-06 09:30:00,,https://www.marchespublics.gov.ma/index.php?page=entreprise.EntrepriseDetailConsultation&refConsultation=1021147&orgAcronyme=g3h,False,False,2,18116186.97
1021154,o8p,RHA/06/2026,Appel d'offres ouvert,AOO,Travaux,"Travaux de maintenance du réseau routier relevant du service de l’équipement, du transport et de la logistique de Rhamna -Province de Rhamna-",SERVICE DE L'EQUIPEMENT DU TRANSPORT ET DE LA LOGISTIQUE DE RHAMNA,REHAMNA,2026-07-10,2026-08-05 10:30:00,,https://www.marchespublics.gov.ma/index.php?page=entreprise.EntrepriseDetailConsultation&refConsultation=1021154&orgAcronyme=o8p,False,False,1,2370432.0
1021155,p8x,26/2026,Appel d'offres ouvert,AOO,Fournitures,"Acquisition du matériel d’enseignement au profit des écoles pionnières relevant de l’AREF de la région de Rabat-Salé-Kénitra, en lot unique.",ACADEMIE REGIONALE D'EDUCATION ET DE FORMATION RABAT-SALE- KENITRA,RABAT,2026-07-08,2026-08-25 10:30:00,,https://www.marchespublics.gov.ma/index.php?page=entreprise.EntrepriseDetailConsultation&refConsultation=1021155&orgAcronyme=p8x,False,False,1,26580000.0
1021168,x6c,53AOM/SNRT/2026,Appel d'offres ouvert,AOO,Fournitures,La fourniture et la mise en service d'équipements informatiques pour les besoins de SNRT News de la Société Nationale de Radiodiffusion et e Télévision,LA SOCIETE NATIONALE DE RADIODIFFUSION ET DE TELEVISION,RABAT,2026-07-08,2026-08-04 12:00:00,,https://www.marchespublics.gov.ma/index.php?page=entreprise.EntrepriseDetailConsultation&refConsultation=1021168&orgAcronyme=x6c,False,False,1,2086500.0
1021171,a1z,6/ASO/2026,Appel d'offres ouvert,AOO,Travaux,TRAVAUX D’AMENAGEMENT DES TERRAINS DE PROXIMITÉ,Arrondissement SIDI OTHMANE,CASABLANCA,2026-07-08,2026-08-04 10:00:00,,https://www.marchespublics.gov.ma/index.php?page=entreprise.EntrepriseDetailConsultation&refConsultation=1021171&orgAcronyme=a1z,False,False,1,3950787.0
